Name,Date,Time,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,"THW
Index","THSW
Index",Bar,Rain,Rain Rate,Solar Rad.,Solar Energy,Column22,Hi,"UV
Index","UV
Dose",Hi UV,Heat D-D,Cool D-D,In Temp,In Hum,In Dew,In Heat,In EMC,In Air Density,ET,Wind Samp,Wind Tx,"ISS
Recept",Arc. Int.
Table 50,12/12/2023,20:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.034,25.2,79,21.3,26.8,15.6,1.1561,0,0,4,0,15
Table 50,12/12/2023,20:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.034,25.2,79,21.3,26.8,15.6,1.1561,0,0,4,0,15
Table 50,12/12/2023,20:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.033,25.2,79,21.3,26.8,15.6,1.1562,0,0,4,0,15
Table 50,12/12/2023,21:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.033,25.2,79,21.3,26.9,15.6,1.1559,0,0,4,0,15
Table 50,12/12/2023,21:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,---,---,25.6,78,21.5,27.3,15.25,1.1542,0,0,4,0,15
Table 50,12/12/2023,21:30,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,79,21.5,27.1,15.6,1.1552,0,0,4,0,15
Table 50,12/12/2023,21:45,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,79,21.5,27.1,15.6,1.1554,0,0,4,0,15
Table 50,12/12/2023,22:00,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,78,21.3,27.1,15.25,1.1556,0,0,4,0,15
Table 50,12/12/2023,22:15,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.3,79,21.4,27.1,15.6,1.1559,0,0,4,0,15
Table 50,12/12/2023,22:30,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.3,79,21.4,27.1,15.6,1.1561,0,0,4,0,15
Table 50,12/12/2023,22:45,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,79,21.5,27.1,15.6,1.156,0,0,4,0,15
Table 50,12/12/2023,23:00,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.5,78,21.4,27.2,15.25,1.1561,0,0,4,0,15
Table 50,12/12/2023,23:15,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.3,79,21.4,27.1,15.6,1.1568,0,0,4,0,15
Table 50,12/12/2023,23:30,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.3,79,21.4,27.1,15.6,1.157,0,0,4,0,15
Table 50,12/12/2023,23:45,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,79,21.5,27.1,15.6,1.1568,0,0,4,0,15
Table 50,12/13/2023,00:00,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,79,21.5,27.2,15.59,1.1569,0,0,4,0,15
Table 51,12/13/2023,0:15,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,79,21.5,27.2,15.59,1.1571,0,0,4,0,15
Table 51,12/13/2023,0:30,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,79,21.5,27.1,15.6,1.1577,0,0,4,0,15
Table 51,12/13/2023,0:45,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.4,79,21.5,27.1,15.6,1.1578,0,0,4,0,15
Table 51,12/13/2023,1:00,,,,,,,,,,,,,,,,,,,,,185,0.6,0.06,0.6,0,0.038,25.4,79,21.5,27.1,15.6,1.1579,0,0,4,0,15
Table 51,12/13/2023,1:15,,,,,,,,,,,,,,,,,,,,,225,0.7,0.07,0.8,0,0.038,25.3,79,21.4,27.1,15.6,1.1583,0,0,4,0,15
Table 51,12/13/2023,1:30,,,,,,,,,,,,,,,,,,,,,271,0.9,0.1,1,0,0.039,25.3,79,21.4,27.1,15.6,1.1584,0,0,4,0,15
Table 51,12/13/2023,1:45,,,,,,,,,,,,,,,,,,,,,316,1.1,0.12,1.2,0,0.043,25.3,79,21.4,27,15.6,1.1589,0,0,4,0,15
Table 51,12/13/2023,2:00,,,,,,,,,,,,,,,,,,,,,362,1.4,0.15,1.5,0,0.047,25.2,79,21.3,26.9,15.6,1.159,0,0,4,0,15
Table 51,12/13/2023,2:15,,,,,,,,,,,,,,,,,,,,,410,1.6,0.17,1.7,0,0.052,25.1,79,21.2,26.8,15.61,1.1596,0,0,4,0,15
Table 51,12/13/2023,2:30,,,,,,,,,,,,,,,,,,,,,436,1.9,0.2,2,0,0.054,24.8,79,20.9,26.4,15.62,1.1611,0,0,4,0,15
Table 51,12/13/2023,2:45,,,,,,,,,,,,,,,,,,,,,475,2.1,0.22,2.2,0,0.06,24.7,79,20.8,26.2,15.62,1.1621,0,0,4,0,15
Table 51,12/13/2023,3:00,,,,,,,,,,,,,,,,,,,,,534,2.4,0.26,2.6,0,0.063,24.6,79,20.7,26.2,15.62,1.1625,0,0,4,0,15
Table 51,12/13/2023,3:15,,,,,,,,,,,,,,,,,,,,,592,2.7,0.29,2.8,0,0.067,24.6,79,20.7,26.1,15.63,1.1628,0,0,4,0,15
Table 51,12/13/2023,3:30,,,,,,,,,,,,,,,,,,,,,615,2.9,0.31,3.1,0,0.069,24.5,80,20.8,26.1,16.03,1.1625,0,0,4,0,15
Table 51,12/13/2023,3:45,,,,,,,,,,,,,,,,,,,,,649,3.2,0.34,3.3,0,0.073,24.4,79,20.6,26,15.63,1.163,0,0,4,0,15
Table 51,12/13/2023,4:00,,,,,,,,,,,,,,,,,,,,,626,3.2,0.34,3.4,0,0.077,24.4,79,20.6,26,15.63,1.1625,0,0,4,0,15
Table 51,12/13/2023,4:15,,,,,,,,,,,,,,,,,,,,,682,3.6,0.39,3.7,0,0.083,24.4,79,20.5,25.9,15.63,1.1626,0,0,4,0,15
Table 51,12/13/2023,4:30,,,,,,,,,,,,,,,,,,,,,698,3.7,0.4,3.8,0,0.083,24.5,79,20.6,26.1,15.63,1.1616,0,0,4,0,15
Table 51,12/13/2023,4:45,,,,,,,,,,,,,,,,,,,,,682,3.7,0.4,3.8,0,0.089,24.5,79,20.6,26.1,15.63,1.1613,0,0,4,0,15
Table 51,12/13/2023,5:00,,,,,,,,,,,,,,,,,,,,,673,3.8,0.41,3.9,0,0.09,24.6,78,20.5,26.1,15.25,1.1605,0,0,4,0,15
Table 51,12/13/2023,5:15,,,,,,,,,,,,,,,,,,,,,666,3.8,0.41,3.9,0,0.091,24.7,78,20.6,26.2,15.25,1.16,0,0,4,0,15
Table 51,12/13/2023,5:30,,,,,,,,,,,,,,,,,,,,,679,3.8,0.41,3.9,0,0.095,24.7,78,20.6,26.2,15.25,1.1595,0,0,4,0,15
Table 51,12/13/2023,5:45,,,,,,,,,,,,,,,,,,,,,684,3.8,0.41,3.8,0,0.097,24.7,78,20.6,26.3,15.25,1.1589,0,0,4,0,15
Table 51,12/13/2023,6:00,,,,,,,,,,,,,,,,,,,,,680,3.5,0.38,3.7,0,0.094,24.8,78,20.7,26.3,15.25,1.158,0,0,4,0,15
Table 51,12/13/2023,6:15,,,,,,,,,,,,,,,,,,,,,640,3.4,0.36,3.5,0,0.098,24.8,78,20.7,26.3,15.25,1.1578,0,0,4,0,15
Table 51,12/13/2023,6:30,,,,,,,,,,,,,,,,,,,,,608,3.1,0.33,3.3,0,0.097,24.8,77,20.5,26.3,14.95,1.1577,0,0,4,0,15
Table 51,12/13/2023,6:45,,,,,,,,,,,,,,,,,,,,,570,2.9,0.31,3,0,0.1,24.7,77,20.4,26.2,14.95,1.1581,0,0,4,0,15
Table 51,12/13/2023,7:00,,,,,,,,,,,,,,,,,,,,,566,2.7,0.29,2.8,0,0.099,24.7,77,20.4,26.1,14.95,1.158,0,0,4,0,15
Table 51,12/13/2023,7:15,,,,,,,,,,,,,,,,,,,,,512,2.4,0.26,2.5,0,0.103,24.7,77,20.4,26.2,14.95,1.1575,0,0,4,0,15
Table 51,12/13/2023,7:30,,,,,,,,,,,,,,,,,,,,,485,2.2,0.24,2.3,0,0.105,24.7,77,20.4,26.2,14.95,1.1573,0,0,4,0,15
Table 51,12/13/2023,7:45,,,,,,,,,,,,,,,,,,,,,441,1.9,0.2,2,0,0.102,24.7,77,20.4,26.1,14.95,1.1575,0,0,4,0,15
Table 51,12/13/2023,8:00,,,,,,,,,,,,,,,,,,,,,415,1.6,0.17,1.7,0,0.108,24.7,77,20.4,26.2,14.95,1.1571,0,0,4,0,15
Table 51,12/13/2023,8:15,,,,,,,,,,,,,,,,,,,,,373,1.3,0.14,1.5,0,0.104,24.8,77,20.5,26.3,14.95,1.1566,0,0,4,0,15
Table 51,12/13/2023,8:30,,,,,,,,,,,,,,,,,,,,,304,1.1,0.12,1.2,0,0.1,24.8,77,20.5,26.3,14.95,1.1566,0,0,4,0,15
Table 51,12/13/2023,8:45,,,,,,,,,,,,,,,,,,,,,257,0.8,0.09,0.9,0,0.1,24.7,77,20.4,26.2,14.95,1.1568,0,0,4,0,15
Table 51,12/13/2023,9:00,,,,,,,,,,,,,,,,,,,,,209,0.6,0.06,0.7,0,0.097,24.6,77,20.3,26,14.95,1.1579,0,0,4,0,15
Table 51,12/13/2023,9:15,,,,,,,,,,,,,,,,,,,,,163,0.3,0.03,0.5,0,0.094,24.4,77,20.1,25.9,14.95,1.1586,0,0,4,0,15
Table 51,12/13/2023,9:30,,,,,,,,,,,,,,,,,,,,,114,0,0,0,0,0.091,24.3,77,20,25.7,14.95,1.1592,0,0,4,0,15
Table 51,12/13/2023,9:45,,,,,,,,,,,,,,,,,,,,,79,0,0,0,0,0.088,24.2,77,19.9,25.6,14.95,1.1599,0,0,4,0,15
Table 51,12/13/2023,10:00,,,,,,,,,,,,,,,,,,,,,42,0,0,0,0,0.087,24.2,77,19.9,25.5,14.95,1.1604,0,0,4,0,15
Table 51,12/13/2023,10:15,,,,,,,,,,,,,,,,,,,,,21,0,0,0,0,0.084,24.2,77,19.9,25.5,14.95,1.1605,0,0,4,0,15
Table 51,12/13/2023,10:30,,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,0.082,24.4,77,20.1,25.9,14.95,1.1591,0,0,4,0,15
Table 51,12/13/2023,10:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.08,24.7,77,20.4,26.1,14.95,1.1582,0,0,4,0,15
Table 51,12/13/2023,11:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.078,24.7,77,20.4,26.2,14.95,1.158,0,0,4,0,15
Table 51,12/13/2023,11:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.076,24.7,77,20.4,26.2,14.95,1.1582,0,0,4,0,15
Table 51,12/13/2023,11:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.074,24.8,76,20.3,26.3,14.65,1.1583,0,0,4,0,15
Table 51,12/13/2023,11:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.073,24.9,76,20.4,26.3,14.65,1.1584,0,0,4,0,15
Table 51,12/13/2023,12:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.071,24.9,76,20.4,26.4,14.65,1.1583,0,0,4,0,15
Table 51,12/13/2023,12:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.07,25,76,20.5,26.4,14.65,1.1582,0,0,4,0,15
Table 51,12/13/2023,12:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.07,25.1,76,20.5,26.5,14.65,1.1581,0,0,4,0,15
Table 51,12/13/2023,12:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.07,25.1,76,20.6,26.6,14.65,1.1581,0,0,4,0,15
Table 51,12/13/2023,13:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.067,25.2,76,20.6,26.6,14.65,1.158,0,0,4,0,15
Table 51,12/13/2023,13:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.065,25.1,77,20.7,26.6,14.95,1.1586,0,0,4,0,15
Table 51,12/13/2023,13:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.065,25.1,76,20.5,26.5,14.65,1.1592,0,0,4,0,15
Table 51,12/13/2023,13:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.064,25.1,76,20.6,26.6,14.65,1.1591,0,0,4,0,15
Table 51,12/13/2023,14:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.062,25.2,76,20.6,26.6,14.65,1.159,0,0,4,0,15
Table 51,12/13/2023,14:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.06,25.2,76,20.6,26.6,14.65,1.159,0,0,4,0,15
Table 51,12/13/2023,14:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.058,25.2,76,20.7,26.7,14.65,1.1587,0,0,4,0,15
Table 51,12/13/2023,14:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.057,25.3,76,20.7,26.8,14.65,1.1584,0,0,4,0,15
Table 51,12/13/2023,15:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.056,25.3,76,20.8,26.8,14.65,1.158,0,0,4,0,15
Table 51,12/13/2023,15:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.056,25.3,77,21,26.8,14.95,1.1578,0,0,4,0,15
Table 51,12/13/2023,15:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.054,25.2,77,20.9,26.8,14.95,1.1581,0,0,4,0,15
Table 51,12/13/2023,15:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.053,25.2,77,20.9,26.8,14.95,1.1581,0,0,4,0,15
Table 51,12/13/2023,16:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.053,25.3,77,21,26.8,14.95,1.1577,0,0,4,0,15
Table 51,12/13/2023,16:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.052,25.3,77,21,26.8,14.95,1.1574,0,0,4,0,15
Table 51,12/13/2023,16:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.047,25.3,77,21,26.9,14.95,1.157,0,0,4,0,15
Table 51,12/13/2023,16:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.043,25.3,77,21,26.9,14.95,1.1571,0,0,4,0,15
Table 51,12/13/2023,17:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.042,25.4,77,21.1,27.1,14.95,1.1564,0,0,4,0,15
Table 51,12/13/2023,17:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.042,25.4,77,21.1,27.1,14.95,1.1562,0,0,4,0,15
Table 51,12/13/2023,17:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.042,25.3,77,21,26.8,14.95,1.157,0,0,4,0,15
Table 51,12/13/2023,17:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.042,25.3,77,21,26.9,14.95,1.1565,0,0,4,0,15
Table 51,12/13/2023,18:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.041,25.4,77,21.1,27,14.95,1.1561,0,0,4,0,15
Table 51,12/13/2023,18:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.039,25.4,77,21.1,27,14.95,1.1561,0,0,4,0,15
Table 51,12/13/2023,18:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.038,25.4,77,21.1,27.1,14.95,1.1556,0,0,4,0,15
Table 51,12/13/2023,18:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.036,25.4,77,21.1,27,14.95,1.1558,0,0,4,0,15
Table 51,12/13/2023,19:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.035,25.4,77,21.1,27.1,14.95,1.1554,0,0,4,0,15
Table 51,12/13/2023,19:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.034,25.5,77,21.2,27.1,14.95,1.1551,0,0,4,0,15
Table 51,12/13/2023,19:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.034,25.4,77,21.1,27.1,14.95,1.1553,0,0,4,0,15
Table 51,12/13/2023,19:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.031,25.4,77,21.1,27,14.95,1.1555,0,0,4,0,15
Table 51,12/13/2023,20:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.031,25.4,77,21.1,27,14.95,1.1554,0,0,4,0,15
Table 51,12/13/2023,20:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.032,25.4,77,21.1,27,14.95,1.1554,0,0,4,0,15
Table 51,12/13/2023,20:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.031,25.4,77,21.1,27,14.95,1.1554,0,0,4,0,15
Table 51,12/13/2023,20:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.031,25.4,77,21.1,27,14.95,1.1555,0,0,4,0,15
Table 51,12/13/2023,21:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.029,25.4,77,21.1,27.1,14.95,1.1551,0,0,4,0,15
Table 51,12/13/2023,21:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,---,---,25.7,76,21.1,27.2,14.65,1.1542,0,0,4,0,15
Table 51,12/13/2023,21:30,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.7,76,21.2,27.3,14.65,1.154,0,0,4,0,15
Table 51,12/13/2023,21:45,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.6,77,21.2,27.2,14.95,1.1545,0,0,4,0,15
Table 51,12/13/2023,22:00,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.6,77,21.2,27.2,14.95,1.1547,0,0,4,0,15
Table 51,12/13/2023,22:15,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.6,77,21.3,27.3,14.95,1.1545,0,0,4,0,15
Table 51,12/13/2023,22:30,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.7,77,21.3,27.3,14.95,1.1545,0,0,4,0,15
Table 51,12/13/2023,22:45,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.7,77,21.4,27.4,14.95,1.1545,0,0,4,0,15
Table 51,12/13/2023,23:00,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.6,77,21.2,27.2,14.95,1.1558,0,0,4,0,15
Table 51,12/13/2023,23:15,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.6,77,21.3,27.3,14.95,1.1556,0,0,4,0,15
Table 51,12/13/2023,23:30,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.7,77,21.4,27.4,14.95,1.1551,0,0,4,0,15
Table 51,12/13/2023,23:45,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.6,77,21.3,27.3,14.95,1.1559,0,0,4,0,15
Table 51,12/14/2023,00:00,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.6,77,21.2,27.2,14.95,1.1565,0,0,4,0,15
Table 52,12/14/2023,0:15,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.6,77,21.3,27.3,14.95,1.1564,0,0,4,0,15
Table 52,12/14/2023,0:30,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.7,77,21.3,27.3,14.95,1.1563,0,0,4,0,15
Table 52,12/14/2023,0:45,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,25.7,77,21.4,27.4,14.95,1.156,0,0,4,0,15
Table 52,12/14/2023,1:00,,,,,,,,,,,,,,,,,,,,,183,0.6,0.06,0.6,0,0.028,25.6,77,21.3,27.3,14.95,1.157,0,0,4,0,15
Table 52,12/14/2023,1:15,,,,,,,,,,,,,,,,,,,,,230,0.7,0.07,0.8,0,0.031,25.6,77,21.3,27.3,14.95,1.1572,0,0,4,0,15
Table 52,12/14/2023,1:30,,,,,,,,,,,,,,,,,,,,,269,0.9,0.1,1,0,0.035,25.6,77,21.2,27.2,14.95,1.1578,0,0,4,0,15
Table 52,12/14/2023,1:45,,,,,,,,,,,,,,,,,,,,,313,1.1,0.12,1.2,0,0.041,25.4,78,21.3,27.1,15.25,1.1581,0,0,4,0,15
Table 52,12/14/2023,2:00,,,,,,,,,,,,,,,,,,,,,357,1.3,0.14,1.4,0,0.046,25.2,78,21.1,26.8,15.25,1.1594,0,0,4,0,15
Table 52,12/14/2023,2:15,,,,,,,,,,,,,,,,,,,,,394,1.6,0.17,1.7,0,0.047,25.1,78,20.9,26.6,15.25,1.1603,0,0,4,0,15
Table 52,12/14/2023,2:30,,,,,,,,,,,,,,,,,,,,,422,1.8,0.19,1.9,0,0.051,24.9,78,20.8,26.4,15.25,1.1613,0,0,4,0,15
Table 52,12/14/2023,2:45,,,,,,,,,,,,,,,,,,,,,471,2.1,0.22,2.2,0,0.058,24.8,78,20.7,26.3,15.25,1.1618,0,0,4,0,15
Table 52,12/14/2023,3:00,,,,,,,,,,,,,,,,,,,,,540,2.3,0.25,2.5,0,0.06,24.8,79,20.9,26.4,15.62,1.1612,0,0,4,0,15
Table 52,12/14/2023,3:15,,,,,,,,,,,,,,,,,,,,,568,2.7,0.29,2.8,0,0.066,24.9,79,21,26.5,15.61,1.1602,0,0,4,0,15
Table 52,12/14/2023,3:30,,,,,,,,,,,,,,,,,,,,,599,2.5,0.27,2.9,0,0.071,25,79,21.1,26.6,15.61,1.1595,0,0,4,0,15
Table 52,12/14/2023,3:45,,,,,,,,,,,,,,,,,,,,,387,2,0.21,2.4,0,0.071,25.1,78,20.9,26.6,15.25,1.1594,0,0,4,0,15
Table 52,12/14/2023,4:00,,,,,,,,,,,,,,,,,,,,,680,3.1,0.33,3.4,0,0.079,25.1,79,21.2,26.7,15.61,1.1588,0,0,4,0,15
Table 52,12/14/2023,4:15,,,,,,,,,,,,,,,,,,,,,670,3,0.32,3.3,0,0.079,25.1,79,21.2,26.7,15.61,1.1585,0,0,4,0,15
Table 52,12/14/2023,4:30,,,,,,,,,,,,,,,,,,,,,700,3.3,0.35,3.6,0,0.084,25.1,78,20.9,26.6,15.25,1.1584,0,0,4,0,15
Table 52,12/14/2023,4:45,,,,,,,,,,,,,,,,,,,,,675,3.3,0.35,3.5,0,0.084,25.1,78,21,26.7,15.25,1.1577,0,0,4,0,15
Table 52,12/14/2023,5:00,,,,,,,,,,,,,,,,,,,,,643,3.1,0.33,3.4,0,0.082,25.2,78,21.1,26.8,15.25,1.1571,0,0,4,0,15
Table 52,12/14/2023,5:15,,,,,,,,,,,,,,,,,,,,,670,2.9,0.31,3.4,0,0.086,25.2,78,21.1,26.8,15.25,1.1564,0,0,4,0,15
Table 52,12/14/2023,5:30,,,,,,,,,,,,,,,,,,,,,631,2.9,0.31,3.2,0,0.091,25.3,77,21,26.8,14.95,1.1562,0,0,4,0,15
Table 52,12/14/2023,5:45,,,,,,,,,,,,,,,,,,,,,439,2.3,0.25,2.6,0,0.089,25.3,77,21,26.9,14.95,1.1554,0,0,4,0,15
Table 52,12/14/2023,6:00,,,,,,,,,,,,,,,,,,,,,601,2.7,0.29,3,0,0.089,25.4,77,21.1,27.1,14.95,1.1544,0,0,4,0,15
Table 52,12/14/2023,6:15,,,,,,,,,,,,,,,,,,,,,635,3,0.32,3.1,0,0.094,25.5,77,21.2,27.1,14.95,1.1538,0,0,4,0,15
Table 52,12/14/2023,6:30,,,,,,,,,,,,,,,,,,,,,580,2.8,0.3,2.9,0,0.1,25.6,77,21.3,27.3,14.95,1.1529,0,0,4,0,15
Table 52,12/14/2023,6:45,,,,,,,,,,,,,,,,,,,,,578,2.7,0.29,2.8,0,0.097,25.6,77,21.3,27.3,14.95,1.1528,0,0,4,0,15
Table 52,12/14/2023,7:00,,,,,,,,,,,,,,,,,,,,,545,2.5,0.27,2.6,0,0.097,25.6,77,21.3,27.3,14.95,1.1525,0,0,4,0,15
Table 52,12/14/2023,7:15,,,,,,,,,,,,,,,,,,,,,526,2.2,0.24,2.4,0,0.097,25.7,76,21.1,27.2,14.65,1.1525,0,0,4,0,15
Table 52,12/14/2023,7:30,,,,,,,,,,,,,,,,,,,,,455,2,0.21,2,0,0.098,25.7,76,21.1,27.2,14.65,1.1523,0,0,4,0,15
Table 52,12/14/2023,7:45,,,,,,,,,,,,,,,,,,,,,450,1.7,0.18,1.9,0,0.102,25.8,76,21.2,27.4,14.65,1.1514,0,0,4,0,15
Table 52,12/14/2023,8:00,,,,,,,,,,,,,,,,,,,,,439,1.4,0.15,1.7,0,0.1,25.7,76,21.2,27.3,14.65,1.1519,0,0,4,0,15
Table 52,12/14/2023,8:15,,,,,,,,,,,,,,,,,,,,,265,1.1,0.12,1.1,0,0.097,25.4,76,20.8,26.9,14.65,1.1536,0,0,4,0,15
Table 52,12/14/2023,8:30,,,,,,,,,,,,,,,,,,,,,262,0.7,0.07,1,0,0.097,25.1,76,20.6,26.6,14.65,1.1551,0,0,4,0,15
Table 52,12/14/2023,8:45,,,,,,,,,,,,,,,,,,,,,102,0.5,0.05,0.5,0,0.093,24.9,77,20.6,26.4,14.95,1.156,0,0,4,0,15
Table 52,12/14/2023,9:00,,,,,,,,,,,,,,,,,,,,,146,0.4,0.04,0.5,0,0.094,24.8,77,20.5,26.3,14.95,1.1565,0,0,4,0,15
Table 52,12/14/2023,9:15,,,,,,,,,,,,,,,,,,,,,241,0.5,0.05,0.5,0,0.095,24.7,77,20.4,26.1,14.95,1.1572,0,0,4,0,15
Table 52,12/14/2023,9:30,,,,,,,,,,,,,,,,,,,,,236,0.3,0.03,0.5,0,0.095,24.6,76,20.1,26,14.65,1.158,0,0,4,0,15
Table 52,12/14/2023,9:45,,,,,,,,,,,,,,,,,,,,,142,0,0,0,0,0.091,24.5,76,20,25.9,14.65,1.1588,0,0,4,0,15
Table 52,12/14/2023,10:00,,,,,,,,,,,,,,,,,,,,,51,0,0,0,0,0.089,24.4,76,19.9,25.8,14.65,1.1592,0,0,4,0,15
Table 52,12/14/2023,10:15,,,,,,,,,,,,,,,,,,,,,39,0,0,0,0,0.087,24.7,76,20.2,26.1,14.65,1.1582,0,0,4,0,15
Table 52,12/14/2023,10:30,,,,,,,,,,,,,,,,,,,,,18,0,0,0,0,0.084,24.7,76,20.2,26.2,14.65,1.1582,0,0,4,0,15
Table 52,12/14/2023,10:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.082,24.8,75,20.1,26.2,14.35,1.1582,0,0,4,0,15
Table 52,12/14/2023,11:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.079,24.9,75,20.2,26.3,14.35,1.1581,0,0,4,0,15
Table 52,12/14/2023,11:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.076,25,75,20.3,26.4,14.35,1.1578,0,0,4,0,15
Table 52,12/14/2023,11:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.074,25,75,20.3,26.4,14.35,1.158,0,0,4,0,15
Table 52,12/14/2023,11:45,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.073,25.1,75,20.3,26.4,14.35,1.1579,0,0,4,0,15
Table 52,12/14/2023,12:00,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.072,25.1,75,20.4,26.5,14.35,1.1578,0,0,4,0,15
Table 52,12/14/2023,12:15,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.07,25.2,75,20.4,26.6,14.35,1.1577,0,0,4,0,15
Table 52,12/14/2023,12:30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.068,25.1,75,20.3,26.4,14.35,1.1587,0,0,4,0,15
